"Thành Phố","Mã TP","Quận Huyện","Mã QH","Phường Xã","Mã PX"
"Hà Nội","01","Huyện Đan Phượng","273","Xã Tân Hội","09817"
"Hà Nội","01","Huyện Đan Phượng","273","Xã Tân Lập","09820"
"Hà Nội","01","Huyện Đan Phượng","273","Xã Đan Phượng","09823"
"Hà Nội","01","Huyện Đan Phượng","273","Xã Đồng Tháp","09826"
"Hà Nội","01","Huyện Đan Phượng","273","Xã Song Phượng","09829"
"Hà Nội","01","Huyện Hoài Đức","274","Thị trấn Trạm Trôi","09832"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Đức Thượng","09835"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Minh Khai","09838"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Dương Liễu","09841"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Di Trạch","09844"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Đức Giang","09847"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Cát Quế","09850"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Kim Chung","09853"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Yên Sở","09856"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Sơn Đồng","09859"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Vân Canh","09862"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Đắc Sở","09865"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Lại Yên","09868"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Tiền Yên","09871"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Song Phương","09874"
"Hà Nội","01","Huyện Hoài Đức","274","Xã An Khánh","09877"
"Hà Nội","01","Huyện Hoài Đức","274","Xã An Thượng","09880"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Vân Côn","09883"
"Hà Nội","01","Huyện Hoài Đức","274","Xã La Phù","09889"
"Hà Nội","01","Huyện Hoài Đức","274","Xã Đông La","09892"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Đông Xuân","04939"
"Hà Nội","01","Huyện Quốc Oai","275","Thị trấn Quốc Oai","09895"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Sài Sơn","09898"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Phượng Cách","09901"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Yên Sơn","09904"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Ngọc Liệp","09907"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Ngọc Mỹ","09910"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Liệp Tuyết","09913"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Thạch Thán","09916"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Đồng Quang","09919"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Phú Cát","09922"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Tuyết Nghĩa","09925"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Nghĩa Hương","09928"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Cộng Hòa","09931"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Tân Phú","09934"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Đại Thành","09937"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Phú Mãn","09940"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Cấn Hữu","09943"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Tân Hòa","09946"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Hòa Thạch","09949"
"Hà Nội","01","Huyện Quốc Oai","275","Xã Đông Yên","09952"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Yên Trung","04927"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Yên Bình","04930"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Tiến Xuân","04936"
"Hà Nội","01","Huyện Thạch Thất","276","Thị trấn Liên Quan","09955"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Đại Đồng","09958"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Cẩm Yên","09961"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Lại Thượng","09964"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Phú Kim","09967"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Hương Ngải","09970"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Canh Nậu","09973"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Kim Quan","09976"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Dị Nậu","09979"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Bình Yên","09982"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Chàng Sơn","09985"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Thạch Hoà","09988"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Cần Kiệm","09991"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Hữu Bằng","09994"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Phùng Xá","09997"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Tân Xã","10000"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Thạch Xá","10003"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Bình Phú","10006"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Hạ Bằng","10009"
"Hà Nội","01","Huyện Thạch Thất","276","Xã Đồng Trúc","10012"
"Hà Nội","01","Huyện Chương Mỹ","277","Thị trấn Chúc Sơn","10015"
"Hà Nội","01","Huyện Chương Mỹ","277","Thị trấn Xuân Mai","10018"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Phụng Châu","10021"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Tiên Phương","10024"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Đông Sơn","10027"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Đông Phương Yên","10030"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Phú Nghĩa","10033"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Trường Yên","10039"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Ngọc Hòa","10042"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Thủy Xuân Tiên","10045"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Thanh Bình","10048"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Trung Hòa","10051"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Đại Yên","10054"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Thụy Hương","10057"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Tốt Động","10060"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Lam Điền","10063"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Tân Tiến","10066"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Nam Phương Tiến","10069"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Hợp Đồng","10072"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Hoàng Văn Thụ","10075"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Hoàng Diệu","10078"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Hữu Văn","10081"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Quảng Bị","10084"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Mỹ Lương","10087"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Thượng Vực","10090"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Hồng Phong","10093"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Đồng Phú","10096"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Trần Phú","10099"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Văn Võ","10102"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Đồng Lạc","10105"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Hòa Chính","10108"
"Hà Nội","01","Huyện Chương Mỹ","277","Xã Phú Nam An","10111"
"Hà Nội","01","Huyện Thanh Oai","278","Thị trấn Kim Bài","10114"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Cự Khê","10120"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Bích Hòa","10126"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Mỹ Hưng","10129"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Cao Viên","10132"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Bình Minh","10135"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Tam Hưng","10138"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Thanh Cao","10141"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Thanh Thùy","10144"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Thanh Mai","10147"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Thanh Văn","10150"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Đỗ Động","10153"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Kim An","10156"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Kim Thư","10159"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Phương Trung","10162"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Tân Ước","10165"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Dân Hòa","10168"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Liên Châu","10171"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Cao Dương","10174"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Xuân Dương","10177"
"Hà Nội","01","Huyện Thanh Oai","278","Xã Hồng Dương","10180"
"Hà Nội","01","Huyện Thường Tín","279","Thị trấn Thường Tín","10183"
"Hà Nội","01","Huyện Thường Tín","279","Xã Ninh Sở","10186"
"Hà Nội","01","Huyện Thường Tín","279","Xã Nhị Khê","10189"
"Hà Nội","01","Huyện Thường Tín","279","Xã Duyên Thái","10192"
"Hà Nội","01","Huyện Thường Tín","279","Xã Khánh Hà","10195"
"Hà Nội","01","Huyện Thường Tín","279","Xã Hòa Bình","10198"
"Hà Nội","01","Huyện Thường Tín","279","Xã Văn Bình","10201"
"Hà Nội","01","Huyện Thường Tín","279","Xã Hiền Giang","10204"
"Hà Nội","01","Huyện Thường Tín","279","Xã Hồng Vân","10207"
"Hà Nội","01","Huyện Thường Tín","279","Xã Vân Tảo","10210"
"Hà Nội","01","Huyện Thường Tín","279","Xã Liên Phương","10213"
"Hà Nội","01","Huyện Thường Tín","279","Xã Văn Phú","10216"
"Hà Nội","01","Huyện Thường Tín","279","Xã Tự Nhiên","10219"
"Hà Nội","01","Huyện Thường Tín","279","Xã Tiền Phong","10222"
"Hà Nội","01","Huyện Thường Tín","279","Xã Hà Hồi","10225"
"Hà Nội","01","Huyện Thường Tín","279","Xã Thư Phú","10228"
"Hà Nội","01","Huyện Thường Tín","279","Xã Nguyễn Trãi","10231"
"Hà Nội","01","Huyện Thường Tín","279","Xã Quất Động","10234"
"Hà Nội","01","Huyện Thường Tín","279","Xã Chương Dương","10237"
"Hà Nội","01","Huyện Thường Tín","279","Xã Tân Minh","10240"
"Hà Nội","01","Huyện Thường Tín","279","Xã Lê Lợi","10243"
"Hà Nội","01","Huyện Thường Tín","279","Xã Thắng Lợi","10246"
"Hà Nội","01","Huyện Thường Tín","279","Xã Dũng Tiến","10249"
"Hà Nội","01","Huyện Thường Tín","279","Xã Thống Nhất","10252"
"Hà Nội","01","Huyện Thường Tín","279","Xã Nghiêm Xuyên","10255"
"Hà Nội","01","Huyện Thường Tín","279","Xã Tô Hiệu","10258"
"Hà Nội","01","Huyện Thường Tín","279","Xã Văn Tự","10261"
"Hà Nội","01","Huyện Thường Tín","279","Xã Vạn Điểm","10264"
"Hà Nội","01","Huyện Thường Tín","279","Xã Minh Cường","10267"
"Hà Nội","01","Huyện Phú Xuyên","280","Thị trấn Phú Minh","10270"
"Hà Nội","01","Huyện Phú Xuyên","280","Thị trấn Phú Xuyên","10273"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Hồng Minh","10276"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Phượng Dực","10279"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Văn Nhân","10282"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Thụy Phú","10285"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Tri Trung","10288"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Đại Thắng","10291"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Phú Túc","10294"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Văn Hoàng","10297"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Hồng Thái","10300"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Hoàng Long","10303"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Quang Trung","10306"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Nam Phong","10309"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Nam Triều","10312"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Tân Dân","10315"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Sơn Hà","10318"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Chuyên Mỹ","10321"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Khai Thái","10324"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Phúc Tiến","10327"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Vân Từ","10330"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Tri Thủy","10333"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Đại Xuyên","10336"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Phú Yên","10339"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Bạch Hạ","10342"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Quang Lãng","10345"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Châu Can","10348"
"Hà Nội","01","Huyện Phú Xuyên","280","Xã Minh Tân","10351"
"Hà Nội","01","Huyện Ứng Hòa","281","Thị trấn Vân Đình","10354"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Viên An","10357"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Viên Nội","10360"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Hoa Sơn","10363"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Quảng Phú Cầu","10366"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Trường Thịnh","10369"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Cao Thành","10372"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Liên Bạt","10375"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Sơn Công","10378"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Đồng Tiến","10381"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Phương Tú","10384"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Trung Tú","10387"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Đồng Tân","10390"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Tảo Dương Văn","10393"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Vạn Thái","10396"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Minh Đức","10399"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Hòa Lâm","10402"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Hòa Xá","10405"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Trầm Lộng","10408"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Kim Đường","10411"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Hòa Nam","10414"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Hòa Phú","10417"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Đội Bình","10420"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Đại Hùng","10423"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Đông Lỗ","10426"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Phù Lưu","10429"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Đại Cường","10432"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Lưu Hoàng","10435"
"Hà Nội","01","Huyện Ứng Hòa","281","Xã Hồng Quang","10438"
"Hà Nội","01","Huyện Mỹ Đức","282","Thị trấn Đại Nghĩa","10441"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Đồng Tâm","10444"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Thượng Lâm","10447"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Tuy Lai","10450"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Phúc Lâm","10453"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Mỹ Thành","10456"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Bột Xuyên","10459"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã An Mỹ","10462"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Hồng Sơn","10465"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Lê Thanh","10468"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Xuy Xá","10471"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Phùng Xá","10474"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Phù Lưu Tế","10477"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Đại Hưng","10480"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Vạn Kim","10483"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Đốc Tín","10486"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Hương Sơn","10489"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Hùng Tiến","10492"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã An Tiến","10495"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Hợp Tiến","10498"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã Hợp Thanh","10501"
"Hà Nội","01","Huyện Mỹ Đức","282","Xã An Phú","10504"
"Hà Giang","02","Hà Giang","024","Phường Quang Trung","00688"
"Hà Giang","02","Hà Giang","024","Phường Trần Phú","00691"
"Hà Giang","02","Hà Giang","024","Phường Ngọc Hà","00692"
"Hà Giang","02","Hà Giang","024","Phường Nguyễn Trãi","00694"
"Hà Giang","02","Hà Giang","024","Phường Minh Khai","00697"
"Hà Giang","02","Hà Giang","024","Xã Ngọc Đường","00700"
"Hà Giang","02","Hà Giang","024","Xã Phương Độ","00946"
"Hà Giang","02","Hà Giang","024","Xã Phương Thiện","00949"
"Hà Giang","02","Huyện Đồng Văn","026","Thị trấn Phó Bảng","00712"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Lũng Cú","00715"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Má Lé","00718"
"Hà Giang","02","Huyện Đồng Văn","026","Thị trấn Đồng Văn","00721"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Lũng Táo","00724"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Phố Là","00727"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Thài Phìn Tủng","00730"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Sủng Là","00733"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Xà Phìn","00736"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Tả Phìn","00739"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Tả Lủng","00742"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Phố Cáo","00745"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Sính Lủng","00748"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Sảng Tủng","00751"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Lũng Thầu","00754"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Hố Quáng Phìn","00757"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Vần Chải","00760"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Lũng Phìn","00763"
"Hà Giang","02","Huyện Đồng Văn","026","Xã Sủng Trái","00766"
"Hà Giang","02","Huyện Mèo Vạc","027","Thị trấn Mèo Vạc","00769"
"Hà Giang","02","Huyện Mèo Vạc","027","Xã Thượng Phùng","00772"
"Hà Giang","02","Huyện Mèo Vạc","027","Xã Pải Lủng","00775"
"Hà Giang","02","Huyện Mèo Vạc","027","Xã Xín Cái","00778"
"Hà Giang","02","Huyện Mèo Vạc","027","Xã Pả Vi","00781"
"Hà Giang","02","Huyện Mèo Vạc","027","Xã Giàng Chu Phìn","00784"
